time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load
39.5,0.0,0.0,57.68595041322314,0.0,0.0,0.0
40.5,0.0,0.0,58.309309309309306,0.0,0.0,0.0
41.5,0.0,0.0,68.04220779220779,0.0,0.0,0.0
42.5,0.0,0.0,73.86643835616438,0.0,0.0,0.0
43.5,0.0,0.0,76.25773195876289,0.0,0.0,0.0
44.5,0.0,0.0,72.12913907284768,0.0,0.0,0.0
45.5,0.0,0.0,78.11148648648648,0.0,0.0,0.0
46.5,0.0,0.0,77.23287671232876,0.0,0.0,0.0
47.5,0.0,0.0,63.07394366197183,0.0,0.0,0.0
48.5,0.0,0.0,53.354609929078016,0.0,0.0,0.0
49.5,0.0,0.0,43.57342657342657,0.0,0.0,0.0
50.5,0.0,0.0,31.077464788732396,0.0,0.0,0.0
51.5,0.0,0.0,14.715415019762846,0.0,0.0,0.0
52.5,0.0,0.0,4.253968253968254,0.0,0.0,0.0
53.5,0.0,0.0,0.0,0.0,0.0,0.0
54.5,0.0,0.0,0.0,0.0,0.0,0.0
55.5,0.0,0.0,0.0,0.0,0.0,0.0
56.5,0.0,0.0,0.0,0.0,0.0,0.0
57.5,0.0,0.0,0.0,0.0,0.0,0.0
58.5,0.0,0.0,0.0,0.0,0.0,0.0
59.5,0.0,0.0,0.0,0.0,0.0,0.0
60.5,0.0,0.0,0.0,0.0,0.0,0.0
61.5,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.0,0.0,0.0,0.0,0.0,0.0
63.5,0.0,0.0,0.0,0.0,0.0,0.0
64.5,0.0,0.0,0.0,0.0,0.0,0.0
65.5,0.0,0.0,0.0,0.0,0.0,0.0
66.5,0.0,0.0,0.0,0.0,0.0,0.0
67.5,0.0,0.0,0.0,0.0,0.0,0.0
68.5,0.0,0.0,0.0,0.0,0.0,0.0
69.5,0.0,0.0,0.0,0.0,0.0,0.0
70.5,0.0,0.0,0.0,0.0,0.0,0.0
71.5,0.0,0.0,0.0,0.0,0.0,0.0
72.5,0.0,0.0,0.0,0.0,0.0,0.0
73.5,0.0,0.0,0.0,0.0,0.0,0.0
74.5,0.0,0.0,0.0,0.0,0.0,0.0
75.5,0.0,0.0,0.0,0.0,0.0,0.0
76.5,0.0,0.0,0.0,0.0,0.0,0.0
77.5,0.0,0.0,0.0,0.0,0.0,0.0
78.5,0.0,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,0.0,0.0
80.5,0.0,0.0,0.0,0.0,0.0,0.0
81.5,0.0,0.0,0.0,0.0,0.0,0.0
82.5,0.0,0.0,0.0,0.0,0.0,0.0
83.5,0.0,0.0,0.0,0.0,0.0,0.0
84.5,0.0,0.0,0.0,0.0,0.0,0.0
85.5,0.0,0.0,0.0,0.0,0.0,0.0
86.5,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.0,0.0,0.0,0.0,0.0,0.0
88.5,0.0,0.0,0.0,0.0,0.0,0.0
89.5,0.0,0.0,0.0,0.0,0.0,0.0
90.5,0.0,0.0,0.0,0.0,0.0,0.0
91.5,0.0,0.0,0.0,0.0,0.0,0.0
92.5,0.0,0.0,0.0,0.0,0.0,0.0
93.5,0.0,0.0,0.0,0.0,0.0,0.0
94.5,0.0,0.0,0.0,0.0,0.0,0.0
95.5,0.0,0.0,0.0,0.0,0.0,0.0
96.5,0.0,0.0,0.0,0.0,0.0,0.0
97.5,0.0,0.0,0.0,0.0,0.0,0.0
98.5,0.0,0.0,0.0,0.0,0.0,0.0
99.5,0.0,0.0,0.0,0.0,0.0,0.0
